Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,3,Tom Mitchell,1,Hawthorn,21,21,23,23,44,44,10,10,0,0,3,3,3,1,1,1,0,6,157,157
2,34,Jack Graham,1,Richmond,23,23,13,13,36,36,8,8,0,0,8,8,1,2,0,0,0,0,146,146
3,11,Touk Miller,1,Gold Coast,21,21,13,13,34,34,7,7,0,0,4,4,2,0,2,2,0,12,140,140
4,9,Jack Steele,1,St Kilda,15,15,19,19,34,34,6,6,0,0,7,7,3,0,1,1,1,7,139,139
5,27,Wil Powell,1,Gold Coast,21,21,7,7,28,28,8,8,0,0,7,7,3,0,1,1,0,6,138,138
6,15,Dayne Zorko,1,Brisbane Lions,24,24,10,10,34,34,0,0,0,0,10,10,2,2,1,1,1,7,135,135
7,14,Tim Taranto,1,GWS Giants,12,12,22,22,34,34,3,3,0,0,9,9,1,2,2,2,0,12,132,132
8,1,Nick Vlastuin,1,Richmond,20,20,10,10,30,30,14,14,0,0,2,2,0,1,0,0,1,1,128,128
9,43,Aaron Hall,1,North Melbourne,23,23,15,15,38,38,9,9,0,0,0,0,0,0,0,0,0,0,126,126
10,8,Jack Redden,1,West Coast,19,19,11,11,30,30,8,8,0,0,3,3,3,1,1,1,0,6,121,121
11,8,Brayden Fiorini,1,Gold Coast,15,15,8,8,23,23,4,4,0,0,11,11,2,2,1,1,0,6,119,119
12,14,Jack Scrimshaw,1,Hawthorn,16,16,10,10,26,26,12,12,0,0,2,2,1,0,1,1,0,6,119,119
13,19,Rowan Marshall,1,St Kilda,13,13,12,12,25,25,6,6,29,29,3,3,2,2,0,0,0,0,118,118
14,3,Caleb Serong,1,Fremantle,17,17,13,13,30,30,7,7,0,0,5,5,3,1,0,0,0,0,118,118
15,24,Nic Newman,1,Carlton,20,20,5,5,25,25,8,8,0,0,5,5,3,0,0,0,0,0,117,117
16,13,Isaac Cumming,1,GWS Giants,26,26,8,8,34,34,4,4,0,0,3,3,0,1,0,0,1,1,116,116
17,15,Noah Anderson,1,Gold Coast,21,21,9,9,30,30,8,8,0,0,3,3,1,1,0,0,0,0,115,115
18,11,Jackson Macrae,1,Western Bulldogs,15,15,23,23,38,38,2,2,0,0,5,5,1,1,0,0,0,0,115,115
19,9,Luke Davies-Uniacke,1,North Melbourne,19,19,19,19,38,38,5,5,0,0,2,2,0,1,0,0,0,0,115,115
20,4,Brodie Grundy,1,Collingwood,9,9,7,7,16,16,6,6,31,31,6,6,0,2,1,1,0,6,114,114
21,12,Jy Simpkin,1,North Melbourne,22,22,12,12,34,34,6,6,0,0,2,2,0,1,0,0,1,1,114,114
22,15,Blake Hardwick,1,Hawthorn,20,20,8,8,28,28,11,11,0,0,1,1,1,1,0,0,1,1,112,112
23,6,Lachie Whitfield,1,GWS Giants,23,23,11,11,34,34,5,5,0,0,1,1,2,0,0,0,0,0,112,112
24,30,Alex Neal-Bullen,1,Melbourne,15,15,4,4,19,19,3,3,0,0,8,8,4,0,2,2,1,13,111,111
25,3,Ryan Burton,1,Port Adelaide,18,18,8,8,26,26,10,10,0,0,3,3,2,1,0,0,0,0,111,111
26,17,Jarryd Lyons,1,Brisbane Lions,16,16,13,13,29,29,3,3,0,0,7,7,3,1,0,0,0,0,111,111
27,28,Willem Drew,1,Port Adelaide,11,11,12,12,23,23,3,3,0,0,10,10,4,0,0,0,0,0,110,110
28,1,Rhys Stanley,1,Geelong,13,13,7,7,20,20,7,7,31,31,1,1,2,1,0,0,1,1,109,109
29,6,Hugh McCluggage,1,Brisbane Lions,19,19,10,10,29,29,3,3,0,0,6,6,1,1,0,0,1,1,109,109
30,7,Zach Merrett,1,Essendon,14,14,16,16,30,30,6,6,0,0,4,4,1,0,0,0,0,0,109,109
31,18,Sam Walsh,1,Carlton,16,16,7,7,23,23,5,5,0,0,8,8,2,1,0,0,0,0,108,108
32,37,Brayden Maynard,1,Collingwood,16,16,5,5,21,21,9,9,0,0,5,5,1,0,0,0,0,0,106,106
33,10,Daniel Rich,1,Brisbane Lions,20,20,8,8,28,28,11,11,0,0,0,0,0,1,0,0,0,0,106,106
34,3,Dion Prestia,1,Richmond,13,13,16,16,29,29,6,6,0,0,4,4,1,2,1,1,0,6,106,106
35,5,Dan Houston,1,Port Adelaide,17,17,7,7,24,24,4,4,0,0,7,7,0,0,0,0,0,0,105,105
36,13,Taylor Adams,1,Collingwood,18,18,12,12,30,30,6,6,0,0,3,3,3,2,0,0,0,0,105,105
37,29,Rory Laird,1,Adelaide,9,9,22,22,31,31,3,3,0,0,8,8,3,4,0,0,2,2,105,105
38,21,Tom Phillips,1,Hawthorn,21,21,5,5,26,26,8,8,0,0,1,1,3,0,0,0,0,0,104,104
39,14,Joel Selwood,1,Geelong,18,18,9,9,27,27,4,4,0,0,5,5,2,1,0,0,1,1,104,104
40,20,Peter Wright,1,Essendon,9,9,1,1,10,10,7,7,9,9,1,1,1,1,7,7,0,42,103,103
41,15,Sam Taylor,1,GWS Giants,12,12,9,9,21,21,12,12,0,0,3,3,1,0,0,0,0,0,103,103
42,20,Chad Wingard,1,Hawthorn,17,17,13,13,30,30,4,4,0,0,4,4,1,1,0,0,0,0,103,103
43,6,Elliot Yeo,1,West Coast,18,18,13,13,31,31,1,1,0,0,7,7,4,4,0,0,0,0,103,103
44,4,Marcus Bontempelli,1,Western Bulldogs,17,17,17,17,34,34,4,4,0,0,0,0,2,1,1,1,1,7,103,103
45,29,Cameron Guthrie,1,Geelong,10,10,14,14,24,24,2,2,0,0,9,9,2,0,0,0,0,0,102,102
46,35,Jack Sinclair,1,St Kilda,18,18,7,7,25,25,6,6,0,0,4,4,0,0,0,0,0,0,102,102
47,25,Jack Crisp,1,Collingwood,13,13,15,15,28,28,7,7,0,0,3,3,0,0,0,0,0,0,102,102
48,44,Jake Lloyd,1,Sydney,19,19,11,11,30,30,6,6,0,0,1,1,1,0,0,0,0,0,102,102
49,11,Paul Seedsman,1,Adelaide,17,17,14,14,31,31,2,2,0,0,4,4,1,0,0,0,0,0,102,102
50,25,Daniel McStay,1,Brisbane Lions,11,11,4,4,15,15,8,8,0,0,5,5,3,0,2,2,1,13,101,101
Totals,,,50,,850,17,567,11.3,1417,28.3,307,6.1,100,2,223,4.5,82,44,25,0.5,14,164,5711,114.2
51,44,Tom Stewart,1,Geelong,18,18,4,4,22,22,10,10,0,0,3,3,1,2,0,0,1,1,100,100
52,35,Edward Curnow,1,Carlton,18,18,7,7,25,25,8,8,0,0,1,1,1,1,1,1,0,6,100,100
53,5,Christian Petracca,1,Melbourne,10,10,18,18,28,28,1,1,0,0,6,6,0,0,1,1,1,7,100,100
54,12,Tom Cutler,1,Essendon,17,17,5,5,22,22,8,8,0,0,3,3,1,0,0,0,1,1,99,99
55,17,Daniel Rioli,1,Richmond,14,14,10,10,24,24,9,9,0,0,2,2,2,0,0,0,0,0,99,99
56,23,Charlie Cameron,1,Brisbane Lions,13,13,4,4,17,17,6,6,0,0,5,5,1,0,2,2,0,12,98,98
57,6,Alex Sexton,1,Gold Coast,16,16,4,4,20,20,10,10,0,0,2,2,1,1,1,1,0,6,98,98
58,27,Sam Menegola,1,Geelong,18,18,4,4,22,22,7,7,0,0,5,5,0,2,0,0,1,1,98,98
59,7,Jack Ziebell,1,North Melbourne,16,16,7,7,23,23,9,9,0,0,2,2,1,0,0,0,0,0,98,98
60,5,Adam Cerra,1,Fremantle,15,15,9,9,24,24,6,6,0,0,4,4,1,0,0,0,0,0,98,98
61,7,Liam Baker,1,Richmond,11,11,15,15,26,26,7,7,0,0,1,1,1,1,2,2,0,12,98,98
62,4,Sean Darcy,1,Fremantle,7,7,10,10,17,17,6,6,29,29,1,1,1,1,1,1,1,7,97,97
63,3,Jed Anderson,1,North Melbourne,15,15,10,10,25,25,6,6,0,0,4,4,1,1,0,0,0,0,97,97
64,26,Luke Parker,1,Sydney,13,13,17,17,30,30,4,4,0,0,4,4,2,2,0,0,0,0,97,97
65,26,Tarryn Thomas,1,North Melbourne,12,12,10,10,22,22,8,8,0,0,4,4,0,0,0,0,0,0,96,96
66,3,Zak Jones,1,St Kilda,12,12,10,10,22,22,3,3,0,0,8,8,2,1,0,0,0,0,96,96
67,10,Travis Boak,1,Port Adelaide,9,9,18,18,27,27,2,2,0,0,8,8,1,2,0,0,0,0,96,96
68,4,Dom Sheed,1,West Coast,12,12,15,15,27,27,4,4,0,0,4,4,2,0,0,0,0,0,96,96
69,25,Dean Kent,1,St Kilda,12,12,3,3,15,15,7,7,0,0,4,4,1,1,3,3,0,18,95,95
70,39,Tom Doedee,1,Adelaide,11,11,7,7,18,18,4,4,0,0,9,9,3,1,0,0,0,0,95,95
71,8,Jake Kolodjashnij,1,Geelong,14,14,6,6,20,20,10,10,0,0,2,2,0,1,1,1,0,6,95,95
72,16,Oliver Wines,1,Port Adelaide,15,15,11,11,26,26,5,5,0,0,1,1,0,0,1,1,3,9,95,95
73,9,Ben Ainsworth,1,Gold Coast,15,15,5,5,20,20,10,10,0,0,2,2,0,0,0,0,1,1,94,94
74,21,Aliir Aliir,1,Port Adelaide,17,17,4,4,21,21,11,11,0,0,1,1,1,1,0,0,0,0,94,94
75,21,Tom Liberatore,1,Western Bulldogs,12,12,10,10,22,22,6,6,0,0,4,4,0,1,1,1,1,7,94,94
76,7,Matthew Kennedy,1,Carlton,14,14,9,9,23,23,5,5,0,0,5,5,2,1,0,0,0,0,94,94
77,16,Lachlan Bramble,1,Hawthorn,18,18,7,7,25,25,7,7,0,0,1,1,1,0,0,0,0,0,94,94
78,16,Chris Mayne,1,Collingwood,9,9,17,17,26,26,7,7,0,0,3,3,0,0,0,0,0,0,94,94
79,7,Luke Dunstan,1,St Kilda,13,13,13,13,26,26,4,4,0,0,5,5,3,2,0,0,0,0,94,94
80,2,Jordan de Goey,1,Collingwood,14,14,14,14,28,28,6,6,0,0,2,2,1,1,0,0,0,0,94,94
81,26,Hayden Young,1,Fremantle,16,16,3,3,19,19,10,10,0,0,2,2,1,0,0,0,0,0,93,93
82,46,Oscar McInerney,1,Brisbane Lions,8,8,9,9,17,17,3,3,23,23,2,2,1,1,2,2,0,12,92,92
83,3,Joe Daniher,1,Brisbane Lions,10,10,7,7,17,17,7,7,1,1,1,1,0,1,4,4,1,25,92,92
84,11,Conor Nash,1,Hawthorn,10,10,10,10,20,20,5,5,0,0,5,5,1,0,1,1,0,6,92,92
85,44,Sydney Stack,1,Richmond,12,12,10,10,22,22,9,9,0,0,2,2,1,0,0,0,0,0,92,92
86,22,Steele Sidebottom,1,Collingwood,10,10,12,12,22,22,2,2,0,0,6,6,1,0,1,1,0,6,91,91
87,24,Jed Bews,1,Geelong,17,17,6,6,23,23,7,7,0,0,3,3,1,2,0,0,0,0,91,91
88,4,James Harmes,1,Melbourne,16,16,9,9,25,25,2,2,0,0,4,4,2,2,1,1,1,7,91,91
89,18,Zak Butters,1,Port Adelaide,16,16,3,3,19,19,4,4,0,0,4,4,2,2,2,2,0,12,90,90
90,33,Zac Bailey,1,Brisbane Lions,14,14,5,5,19,19,3,3,0,0,5,5,1,2,2,2,2,14,90,90
91,22,Todd Goldstein,1,North Melbourne,5,5,15,15,20,20,5,5,33,33,0,0,0,1,0,0,0,0,90,90
92,1,Adam Treloar,1,Western Bulldogs,10,10,12,12,22,22,7,7,0,0,2,2,1,0,1,1,0,6,90,90
93,26,Harry Schoenberg,1,Adelaide,19,19,12,12,31,31,4,4,0,0,2,2,1,4,0,0,0,0,90,90
