Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
24,26,Tarryn Thomas,1,North Melbourne,13,13,10,10,23,23,4,4,0,0,5,5,2,1,4,4,1,25,115,115
25,2,Jaidyn Stephenson,1,North Melbourne,16,16,8,8,24,24,8,8,0,0,2,2,0,0,3,3,1,19,115,115
26,2,Ben Keays,1,Adelaide,15,15,8,8,23,23,6,6,0,0,7,7,0,0,1,1,1,7,114,114
27,3,Andrew Gaff,1,West Coast,19,19,10,10,29,29,10,10,0,0,1,1,2,0,0,0,0,0,113,113
28,43,Aaron Hall,1,North Melbourne,19,19,6,6,25,25,9,9,0,0,4,4,0,0,0,0,0,0,112,112
29,3,Tom Mitchell,1,Hawthorn,11,11,18,18,29,29,2,2,0,0,9,9,1,2,1,1,0,6,112,112
30,37,Jeremy Sharp,1,Gold Coast,17,17,14,14,31,31,9,9,0,0,0,0,0,0,1,1,0,6,112,112
31,26,Luke Parker,1,Sydney,15,15,15,15,30,30,5,5,0,0,3,3,2,2,2,2,0,12,110,110
32,9,Jack Steele,1,St Kilda,11,11,7,7,18,18,5,5,0,0,13,13,1,3,0,0,0,0,106,106
33,1,Jack Silvagni,1,Carlton,16,16,5,5,21,21,9,9,1,1,4,4,3,0,0,0,1,1,106,106
34,4,Dom Sheed,1,West Coast,15,15,17,17,32,32,6,6,0,0,0,0,0,1,2,2,0,12,106,106
35,21,Errol Gulden,1,Sydney,15,15,8,8,23,23,5,5,0,0,5,5,3,0,1,1,0,6,105,105
36,12,Max King,1,St Kilda,10,10,3,3,13,13,9,9,0,0,1,1,0,0,6,6,1,37,104,104
37,10,Jaeger O'Meara,1,Hawthorn,11,11,13,13,24,24,3,3,0,0,8,8,4,0,0,0,0,0,104,104
38,44,Tom Stewart,1,Geelong,20,20,5,5,25,25,9,9,0,0,1,1,3,0,0,0,0,0,104,104
39,15,Sam Taylor,1,GWS Giants,15,15,6,6,21,21,11,11,0,0,3,3,1,0,0,0,0,0,103,103
40,21,Dyson Heppell,1,Essendon,17,17,11,11,28,28,6,6,0,0,4,4,2,2,0,0,0,0,103,103
41,10,Daniel Rich,1,Brisbane Lions,25,25,4,4,29,29,6,6,0,0,0,0,2,0,0,0,0,0,103,103
42,44,Jake Lloyd,1,Sydney,19,19,13,13,32,32,6,6,0,0,1,1,1,1,0,0,0,0,103,103
43,3,Zak Jones,1,St Kilda,19,19,13,13,32,32,5,5,0,0,1,1,1,0,0,0,0,0,103,103
44,43,Reilly O'Brien,1,Adelaide,15,15,8,8,23,23,7,7,24,24,0,0,1,2,0,0,0,0,101,101
45,13,Taylor Adams,1,Collingwood,11,11,13,13,24,24,2,2,0,0,9,9,3,1,0,0,0,0,101,101
46,30,Alex Neal-Bullen,1,Melbourne,16,16,9,9,25,25,2,2,0,0,7,7,2,1,0,0,1,1,100,100
47,7,Lachlan Hunter,1,Western Bulldogs,14,14,12,12,26,26,4,4,0,0,5,5,2,0,0,0,0,0,100,100
48,12,Tom Green,1,GWS Giants,18,18,11,11,29,29,7,7,0,0,1,1,1,1,0,0,1,1,100,100
49,16,Oliver Wines,1,Port Adelaide,17,17,13,13,30,30,3,3,0,0,2,2,2,1,1,1,1,7,100,100
50,31,Tom Hickey,1,Sydney,12,12,6,6,18,18,4,4,21,21,3,3,2,1,1,1,1,7,99,99
Totals,,,50,,832,16.6,561,11.2,1393,27.9,320,6.4,102,2,208,4.2,74,36,47,0.9,20,302,5780,115.6
51,32,Jack Newnes,1,Carlton,17,17,4,4,21,21,7,7,0,0,1,1,2,0,2,2,1,13,99,99
52,5,Jack Ross,1,Richmond,13,13,12,12,25,25,9,9,0,0,2,2,1,0,0,0,0,0,99,99
53,14,Trent Dumont,1,North Melbourne,16,16,11,11,27,27,7,7,0,0,2,2,0,0,0,0,0,0,99,99
54,15,Dayne Zorko,1,Brisbane Lions,15,15,6,6,21,21,7,7,0,0,5,5,0,2,1,1,0,6,98,98
55,13,Isaac Cumming,1,GWS Giants,17,17,5,5,22,22,11,11,0,0,1,1,0,0,0,0,0,0,98,98
56,36,Harry Perryman,1,GWS Giants,16,16,9,9,25,25,9,9,0,0,2,2,0,1,0,0,0,0,98,98
57,4,Brodie Grundy,1,Collingwood,16,16,11,11,27,27,3,3,23,23,2,2,3,5,0,0,0,0,98,98
58,46,Oscar McInerney,1,Brisbane Lions,11,11,7,7,18,18,2,2,39,39,1,1,1,0,0,0,0,0,97,97
59,36,Dylan Moore,1,Hawthorn,13,13,12,12,25,25,5,5,0,0,3,3,2,1,1,1,2,8,97,97
60,22,Joshua Kelly,1,GWS Giants,13,13,10,10,23,23,6,6,0,0,5,5,2,1,0,0,0,0,96,96
61,26,Harry Schoenberg,1,Adelaide,14,14,10,10,24,24,5,5,0,0,6,6,1,2,0,0,0,0,96,96
62,11,Paul Seedsman,1,Adelaide,17,17,8,8,25,25,8,8,0,0,1,1,1,0,0,0,0,0,96,96
63,7,Isaac Smith,1,Geelong,18,18,7,7,25,25,9,9,0,0,1,1,0,1,0,0,0,0,96,96
64,5,James Worpel,1,Hawthorn,16,16,12,12,28,28,2,2,0,0,4,4,2,2,1,1,0,6,96,96
65,13,Oliver Florent,1,Sydney,10,10,8,8,18,18,7,7,0,0,7,7,0,0,0,0,0,0,95,95
66,24,David Swallow,1,Gold Coast,16,16,8,8,24,24,7,7,0,0,3,3,1,1,0,0,0,0,95,95
67,2,Jake Waterman,1,West Coast,12,12,4,4,16,16,12,12,0,0,1,1,1,0,1,1,3,9,94,94
68,7,Jack Viney,1,Melbourne,13,13,6,6,19,19,3,3,0,0,9,9,0,3,1,1,1,7,94,94
69,3,Joe Daniher,1,Brisbane Lions,15,15,4,4,19,19,6,6,0,0,0,0,1,0,3,3,4,22,94,94
70,15,Karl Amon,1,Port Adelaide,9,9,15,15,24,24,3,3,0,0,6,6,0,1,1,1,1,7,94,94
71,3,Caleb Serong,1,Fremantle,15,15,11,11,26,26,5,5,0,0,3,3,0,0,0,0,0,0,94,94
72,15,Jayden Short,1,Richmond,16,16,10,10,26,26,8,8,0,0,2,2,0,2,0,0,0,0,94,94
73,14,Nathan Wilson,1,Fremantle,20,20,4,4,24,24,7,7,0,0,1,1,3,1,0,0,0,0,93,93
74,2,Jordan de Goey,1,Collingwood,11,11,14,14,25,25,4,4,0,0,4,4,1,1,1,1,0,6,93,93
75,7,Ben McEvoy,1,Hawthorn,7,7,7,7,14,14,6,6,19,19,3,3,2,0,1,1,0,6,92,92
76,40,Will Snelling,1,Essendon,10,10,10,10,20,20,6,6,0,0,6,6,0,0,0,0,0,0,92,92
77,6,Hugh McCluggage,1,Brisbane Lions,17,17,6,6,23,23,6,6,0,0,2,2,1,0,0,0,2,2,92,92
78,21,Tom Liberatore,1,Western Bulldogs,12,12,15,15,27,27,2,2,0,0,4,4,3,0,0,0,1,1,92,92
79,28,Willem Drew,1,Port Adelaide,9,9,23,23,32,32,1,1,0,0,5,5,1,2,0,0,0,0,91,91
80,24,Nic Newman,1,Carlton,9,9,8,8,17,17,4,4,0,0,8,8,3,0,0,0,0,0,90,90
81,4,Sean Darcy,1,Fremantle,10,10,9,9,19,19,6,6,22,22,1,1,1,4,1,1,3,9,90,90
82,14,Liam Duggan,1,West Coast,18,18,2,2,20,20,9,9,0,0,2,2,0,1,0,0,0,0,90,90
83,16,Dan Butler,1,St Kilda,11,11,9,9,20,20,4,4,0,0,4,4,2,1,2,2,0,12,90,90
84,25,Shannon Hurn,1,West Coast,15,15,6,6,21,21,9,9,0,0,2,2,1,1,0,0,0,0,90,90
85,11,Tim Kelly,1,West Coast,19,19,7,7,26,26,5,5,0,0,1,1,0,2,1,1,0,6,90,90
86,22,Todd Goldstein,1,North Melbourne,10,10,5,5,15,15,4,4,30,30,1,1,3,2,1,1,0,6,89,89
87,14,Jordan Ridley,1,Essendon,19,19,6,6,25,25,6,6,0,0,0,0,2,0,0,0,0,0,89,89
88,19,Josh Corbett,1,Gold Coast,8,8,8,8,16,16,7,7,0,0,2,2,1,0,3,3,0,18,88,88
89,9,Patrick Cripps,1,Carlton,11,11,10,10,21,21,4,4,0,0,2,2,2,2,3,3,1,19,88,88
90,8,Bradley Hill,1,St Kilda,14,14,12,12,26,26,6,6,0,0,1,1,0,0,0,0,0,0,88,88
91,22,Steele Sidebottom,1,Collingwood,12,12,14,14,26,26,5,5,0,0,3,3,0,1,0,0,0,0,88,88
92,34,Elliott Himmelberg,1,Adelaide,11,11,0,0,11,11,9,9,1,1,3,3,1,0,2,2,1,13,87,87
93,41,Brody Mihocek,1,Collingwood,10,10,1,1,11,11,8,8,0,0,2,2,2,0,3,3,3,21,87,87
94,9,Trent Cotchin,1,Richmond,15,15,4,4,19,19,5,5,0,0,4,4,0,1,1,1,0,6,87,87
95,9,Luke Davies-Uniacke,1,North Melbourne,14,14,14,14,28,28,6,6,0,0,1,1,0,2,0,0,1,1,87,87
96,42,Harry Edwards,1,West Coast,13,13,3,3,16,16,12,12,0,0,1,1,1,0,0,0,0,0,86,86
97,44,Tim English,1,Western Bulldogs,6,6,11,11,17,17,2,2,14,14,5,5,3,1,1,1,0,6,86,86
98,2,Zach Tuohy,1,Geelong,15,15,7,7,22,22,6,6,0,0,3,3,0,1,0,0,0,0,86,86
99,20,Chad Wingard,1,Hawthorn,14,14,10,10,24,24,3,3,0,0,5,5,1,2,0,0,0,0,86,86
100,6,Elliot Yeo,1,West Coast,11,11,13,13,24,24,3,3,0,0,5,5,3,2,0,0,1,1,86,86
Totals,,,50,,669,13.4,428,8.6,1097,21.9,296,5.9,148,3,148,3,55,49,31,0.6,25,211,4610,92.2
101,13,Josh Schache,1,Western Bulldogs,12,12,5,5,17,17,6,6,4,4,4,4,1,0,0,0,0,0,85,85
102,15,Jamie Cripps,1,West Coast,13,13,4,4,17,17,7,7,0,0,2,2,1,0,1,1,2,8,85,85
103,38,Peter Ladhams,1,Port Adelaide,13,13,4,4,17,17,5,5,6,6,1,1,1,0,2,2,0,12,85,85
104,11,Luke McDonald,1,North Melbourne,14,14,7,7,21,21,7,7,0,0,2,2,0,0,0,0,0,0,85,85
105,35,Jack Sinclair,1,St Kilda,11,11,11,11,22,22,4,4,0,0,3,3,0,0,1,1,0,6,85,85
106,29,Jayden Hunt,1,Melbourne,16,16,7,7,23,23,7,7,0,0,1,1,0,1,0,0,1,1,85,85
107,12,Tom De Koning,1,Carlton,10,10,7,7,17,17,6,6,22,22,1,1,2,2,0,0,0,0,84,84
108,24,Dane Rampe,1,Sydney,19,19,2,2,21,21,8,8,0,0,1,1,1,2,0,0,0,0,84,84
109,34,Jordan Dawson,1,Sydney,16,16,7,7,23,23,7,7,0,0,1,1,0,1,0,0,0,0,84,84
110,26,Tom Hawkins,1,Geelong,11,11,2,2,13,13,6,6,1,1,3,3,1,4,4,4,2,26,83,83
111,17,Daniel Rioli,1,Richmond,10,10,9,9,19,19,1,1,0,0,7,7,4,0,0,0,0,0,83,83
112,27,Wil Powell,1,Gold Coast,17,17,5,5,22,22,6,6,0,0,1,1,0,0,0,0,0,0,83,83
113,6,Sebastian Ross,1,St Kilda,10,10,12,12,22,22,7,7,0,0,2,2,0,0,0,0,0,0,83,83
114,7,Jack Ziebell,1,North Melbourne,17,17,3,3,20,20,5,5,0,0,4,4,0,2,0,0,0,0,82,82
115,35,Edward Curnow,1,Carlton,12,12,8,8,20,20,6,6,0,0,2,2,1,1,1,1,0,6,82,82
116,16,Lachlan Bramble,1,Hawthorn,17,17,8,8,25,25,4,4,0,0,0,0,2,0,0,0,0,0,81,81
117,8,Bailey Scott,1,North Melbourne,8,8,18,18,26,26,4,4,0,0,2,2,1,0,0,0,0,0,81,81
118,10,Ben Cunnington,1,North Melbourne,13,13,14,14,27,27,5,5,0,0,1,1,1,2,0,0,0,0,81,81
119,22,Charlie Dixon,1,Port Adelaide,7,7,4,4,11,11,4,4,1,1,2,2,3,0,4,4,3,27,80,80
120,23,Charlie Cameron,1,Brisbane Lions,9,9,3,3,12,12,6,6,0,0,2,2,1,0,3,3,2,20,80,80
121,25,Toby Nankervis,1,Richmond,2,2,13,13,15,15,1,1,19,19,7,7,1,1,0,0,0,0,80,80
122,37,Matthew Parker,1,Richmond,10,10,9,9,19,19,2,2,0,0,8,8,0,2,0,0,0,0,80,80
123,39,Tom Doedee,1,Adelaide,13,13,9,9,22,22,6,6,0,0,1,1,1,0,0,0,0,0,80,80
124,27,Sam Menegola,1,Geelong,13,13,9,9,22,22,5,5,0,0,2,2,0,0,0,0,0,0,80,80
125,9,Nick Naitanui,1,West Coast,7,7,5,5,12,12,3,3,24,24,2,2,3,1,1,1,1,7,79,79
126,29,Scott Lycett,1,Port Adelaide,7,7,7,7,14,14,3,3,27,27,4,4,1,3,0,0,0,0,79,79
127,35,Oliver Henry,1,Collingwood,9,9,6,6,15,15,7,7,0,0,1,1,0,0,2,2,3,15,79,79
128,16,Brent Daniels,1,GWS Giants,10,10,7,7,17,17,3,3,0,0,5,5,3,1,1,1,0,6,79,79
129,11,Tom Papley,1,Sydney,13,13,5,5,18,18,6,6,0,0,0,0,1,0,1,1,5,11,79,79
130,10,Travis Boak,1,Port Adelaide,15,15,15,15,30,30,1,1,0,0,1,1,2,2,0,0,1,1,79,79
131,17,Josh J. Kennedy,1,West Coast,9,9,2,2,11,11,8,8,0,0,2,2,0,1,3,3,0,18,78,78
132,36,Kysaiah Pickett,1,Melbourne,9,9,4,4,13,13,2,2,0,0,8,8,0,3,2,2,2,14,78,78
133,25,Daniel McStay,1,Brisbane Lions,11,11,3,3,14,14,6,6,1,1,3,3,1,0,1,1,1,7,78,78
134,4,Todd Marshall,1,Port Adelaide,12,12,3,3,15,15,4,4,0,0,1,1,2,0,3,3,0,18,78,78
135,2,Paddy Dow,1,Carlton,11,11,13,13,24,24,4,4,0,0,2,2,1,1,0,0,0,0,77,77
136,11,Lincoln McCarthy,1,Brisbane Lions,9,9,5,5,14,14,3,3,0,0,2,2,2,2,4,4,2,26,76,76
137,9,Lachie Neale,1,Brisbane Lions,11,11,8,8,19,19,3,3,0,0,3,3,0,0,1,1,0,6,76,76
138,42,Adam Saad,1,Carlton,14,14,7,7,21,21,5,5,0,0,1,1,1,0,0,0,0,0,76,76
139,5,Dan Houston,1,Port Adelaide,16,16,5,5,21,21,5,5,0,0,0,0,1,2,1,1,1,7,75,75
140,3,Ryan Burton,1,Port Adelaide,11,11,5,5,16,16,5,5,0,0,4,4,0,0,0,0,0,0,74,74
141,14,Grant Birchall,1,Brisbane Lions,13,13,5,5,18,18,9,9,0,0,1,1,0,2,0,0,0,0,74,74
142,5,Sam Petrevski-Seton,1,Carlton,9,9,5,5,14,14,5,5,0,0,5,5,1,0,0,0,0,0,73,73
143,33,Brodie Smith,1,Adelaide,12,12,2,2,14,14,7,7,0,0,2,2,1,1,1,1,0,6,73,73
144,18,Matthew Rowell,1,Gold Coast,8,8,6,6,14,14,3,3,0,0,6,6,4,2,1,1,0,6,73,73
145,20,Connor Rozee,1,Port Adelaide,5,5,11,11,16,16,7,7,0,0,2,2,0,0,1,1,1,7,73,73
146,27,Tom T. Lynch,1,Adelaide,11,11,6,6,17,17,7,7,0,0,0,0,1,0,1,1,0,6,73,73
147,9,Will Hayward,1,Sydney,6,6,6,6,12,12,5,5,0,0,5,5,0,0,1,1,1,7,72,72
148,7,Lachlan Ash,1,GWS Giants,9,9,4,4,13,13,6,6,0,0,4,4,0,1,1,1,0,6,72,72
149,32,Darcy Fogarty,1,Adelaide,8,8,5,5,13,13,5,5,1,1,2,2,1,0,2,2,1,13,72,72
150,46,Mark Blicavs,1,Geelong,8,8,6,6,14,14,4,4,15,15,2,2,1,0,0,0,0,0,72,72
Totals,,,50,,556,11.1,336,6.7,892,17.8,251,5,121,2.4,128,2.6,49,40,44,0.9,29,293,3948,79
151,12,Zaine Cordy,1,Western Bulldogs,7,7,7,7,14,14,4,4,0,0,6,6,1,0,0,0,0,0,72,72
152,9,Rory Sloane,1,Adelaide,10,10,5,5,15,15,4,4,0,0,5,5,0,0,0,0,0,0,72,72
153,13,Nikolas Cox,1,Essendon,10,10,5,5,15,15,5,5,0,0,2,2,2,0,1,1,1,7,72,72
154,39,Connor Idun,1,GWS Giants,11,11,5,5,16,16,9,9,0,0,0,0,2,0,0,0,0,0,72,72
155,8,Jack Riewoldt,1,Richmond,12,12,5,5,17,17,5,5,0,0,1,1,0,2,2,2,1,13,72,72
156,3,Jack Bowes,1,Gold Coast,14,14,6,6,20,20,4,4,0,0,2,2,1,1,0,0,0,0,72,72
157,17,Daniel Howe,1,Hawthorn,10,10,10,10,20,20,4,4,0,0,3,3,0,1,0,0,1,1,72,72
158,44,Jack Madgen,1,Collingwood,10,10,14,14,24,24,3,3,0,0,2,2,0,1,0,0,0,0,72,72
159,31,Bailey Dale,1,Western Bulldogs,20,20,4,4,24,24,2,2,0,0,1,1,0,2,0,0,0,0,72,72
160,18,Sam Walsh,1,Carlton,12,12,15,15,27,27,3,3,0,0,3,3,0,5,0,0,0,0,72,72
161,23,Jesse Hogan,1,GWS Giants,10,10,3,3,13,13,7,7,0,0,1,1,0,1,2,2,1,13,71,71
162,9,John Noble,1,Collingwood,13,13,4,4,17,17,5,5,0,0,3,3,0,1,0,0,0,0,71,71
163,40,Adam Kennedy,1,GWS Giants,8,8,10,10,18,18,9,9,0,0,0,0,0,0,0,0,0,0,71,71
164,23,Jacob Weitering,1,Carlton,12,12,6,6,18,18,6,6,0,0,1,1,1,0,0,0,0,0,71,71
165,15,Blake Hardwick,1,Hawthorn,12,12,6,6,18,18,6,6,0,0,2,2,0,1,0,0,0,0,71,71
166,8,Jake Lever,1,Melbourne,8,8,12,12,20,20,5,5,0,0,2,2,0,0,0,0,0,0,71,71
167,18,Finlay Macrae,1,Collingwood,9,9,12,12,21,21,5,5,0,0,1,1,1,0,0,0,0,0,71,71
168,37,Brayden Maynard,1,Collingwood,15,15,11,11,26,26,1,1,0,0,1,1,0,1,0,0,0,0,71,71
169,50,Ben Brown,1,Melbourne,10,10,1,1,11,11,6,6,0,0,2,2,1,1,2,2,2,14,70,70
170,34,Ben King,1,Gold Coast,10,10,2,2,12,12,4,4,0,0,0,0,3,0,3,3,3,21,70,70
171,2,Mitch Lewis,1,Hawthorn,9,9,4,4,13,13,4,4,2,2,2,2,1,2,3,3,0,18,70,70
172,42,Mark O'Connor,1,Geelong,10,10,5,5,15,15,7,7,0,0,2,2,1,0,0,0,0,0,70,70
173,27,Caleb Poulter,1,Collingwood,10,10,6,6,16,16,8,8,0,0,1,1,0,0,0,0,0,0,70,70
174,3,Jed Anderson,1,North Melbourne,9,9,7,7,16,16,3,3,0,0,2,2,0,0,2,2,0,12,70,70
175,31,Rhyan Mansell,1,Richmond,9,9,8,8,17,17,4,4,0,0,3,3,3,0,0,0,0,0,70,70
176,15,Taylor Duryea,1,Western Bulldogs,13,13,4,4,17,17,8,8,0,0,0,0,2,1,0,0,0,0,70,70
177,26,Riley Bonner,1,Port Adelaide,12,12,6,6,18,18,3,3,0,0,3,3,1,0,0,0,0,0,70,70
178,10,Angus Brayshaw,1,Melbourne,12,12,7,7,19,19,2,2,0,0,5,5,0,2,0,0,0,0,70,70
179,33,Darcy Byrne-Jones,1,Port Adelaide,11,11,9,9,20,20,1,1,0,0,4,4,0,0,0,0,0,0,70,70
180,42,Robbie Fox,1,Sydney,14,14,7,7,21,21,4,4,0,0,1,1,1,1,0,0,0,0,70,70
181,3,Darcy Parish,1,Essendon,6,6,9,9,15,15,2,2,0,0,6,6,0,1,1,1,0,6,69,69
182,13,Taylor Walker,1,Adelaide,9,9,0,0,9,9,6,6,2,2,0,0,0,1,4,4,0,24,68,68
183,8,Trent Bianco,1,Collingwood,11,11,1,1,12,12,5,5,0,0,3,3,0,0,1,1,0,6,68,68
184,25,Dean Kent,1,St Kilda,9,9,4,4,13,13,7,7,0,0,3,3,1,1,0,0,2,2,68,68
185,31,Harris Andrews,1,Brisbane Lions,11,11,4,4,15,15,9,9,0,0,2,2,1,3,0,0,0,0,68,68
186,35,Josh Rotham,1,West Coast,10,10,5,5,15,15,9,9,0,0,1,1,0,1,0,0,0,0,68,68
187,17,James Stewart,1,Essendon,10,10,5,5,15,15,8,8,0,0,1,1,0,0,0,0,0,0,68,68
188,5,Curtis Taylor,1,North Melbourne,8,8,7,7,15,15,4,4,0,0,5,5,1,1,0,0,0,0,68,68
189,12,Mitchell Crowden,1,Fremantle,7,7,9,9,16,16,7,7,0,0,0,0,1,0,1,1,1,7,68,68
190,33,Zac Bailey,1,Brisbane Lions,14,14,7,7,21,21,4,4,0,0,1,1,0,2,0,0,2,2,68,68
191,29,George Hewett,1,Sydney,8,8,14,14,22,22,3,3,0,0,3,3,1,2,0,0,0,0,68,68
192,19,Thomas Lynch,1,Richmond,6,6,6,6,12,12,4,4,1,1,4,4,3,1,1,1,2,8,67,67
193,30,Tom Atkins,1,Geelong,12,12,4,4,16,16,5,5,0,0,2,2,0,0,0,0,0,0,67,67
194,32,Gryan Miers,1,Geelong,10,10,6,6,16,16,3,3,0,0,4,4,0,2,1,1,0,6,67,67
195,8,Callan Ward,1,GWS Giants,14,14,3,3,17,17,4,4,0,0,1,1,3,2,1,1,0,6,67,67
196,31,Ryan Byrnes,1,St Kilda,10,10,8,8,18,18,4,4,0,0,2,2,0,0,0,0,1,1,67,67
197,7,Will Brodie,1,Gold Coast,6,6,14,14,20,20,2,2,0,0,4,4,2,1,0,0,0,0,67,67
198,14,Tim Taranto,1,GWS Giants,9,9,12,12,21,21,6,6,0,0,0,0,1,2,0,0,3,3,67,67
199,21,Tom Phillips,1,Hawthorn,8,8,7,7,15,15,4,4,0,0,1,1,0,0,2,2,0,12,66,66
200,29,Jimmy Webster,1,St Kilda,10,10,7,7,17,17,4,4,0,0,2,2,2,0,0,0,0,0,66,66
Totals,,,50,,520,10.4,338,6.8,858,17.2,241,4.8,5,0.1,106,2.1,37,43,27,0.5,20,182,3478,69.6
201,21,Trey Ruscoe,1,Collingwood,17,17,3,3,20,20,2,2,0,0,3,3,0,3,0,0,0,0,66,66
202,8,James Rowbottom,1,Sydney,8,8,4,4,12,12,2,2,0,0,5,5,1,0,1,1,0,6,65,65
203,34,Bailey Williams,1,Western Bulldogs,10,10,3,3,13,13,4,4,0,0,4,4,1,0,0,0,0,0,65,65
204,42,Sam Durham,1,Essendon,10,10,5,5,15,15,7,7,0,0,1,1,0,0,0,0,0,0,65,65
205,44,Callum Wilkie,1,St Kilda,11,11,4,4,15,15,5,5,0,0,3,3,0,1,0,0,0,0,65,65
206,22,Nick Blakey,1,Sydney,11,11,4,4,15,15,6,6,0,0,2,2,0,1,0,0,1,1,65,65
207,37,Ned Reeves,1,Hawthorn,2,2,6,6,8,8,3,3,24,24,4,4,0,1,0,0,0,0,64,64
208,18,Shaun Atley,1,North Melbourne,11,11,3,3,14,14,7,7,0,0,1,1,0,0,0,0,0,0,64,64
209,13,Luke Ryan,1,Fremantle,13,13,2,2,15,15,5,5,0,0,2,2,1,1,0,0,0,0,64,64
210,15,Noah Anderson,1,Gold Coast,8,8,7,7,15,15,4,4,0,0,4,4,0,1,0,0,1,1,64,64
211,7,Xavier Duursma,1,Port Adelaide,6,6,12,12,18,18,3,3,0,0,3,3,1,0,0,0,0,0,64,64
212,24,James Cousins,1,Hawthorn,7,7,11,11,18,18,2,2,0,0,5,5,0,2,0,0,1,1,64,64
213,7,Zach Merrett,1,Essendon,7,7,13,13,20,20,0,0,0,0,7,7,1,4,0,0,0,0,64,64
214,18,Patrick Ryder,1,St Kilda,4,4,2,2,6,6,2,2,27,27,2,2,0,0,1,1,0,6,63,63
215,20,Peter Wright,1,Essendon,9,9,4,4,13,13,6,6,5,5,1,1,4,2,0,0,3,3,63,63
216,25,Jake Stringer,1,Essendon,13,13,1,1,14,14,3,3,0,0,2,2,2,1,1,1,0,6,63,63
217,3,Christian Salem,1,Melbourne,11,11,9,9,20,20,2,2,0,0,3,3,0,2,0,0,0,0,63,63
218,38,Oscar Clavarino,1,St Kilda,7,7,7,7,14,14,6,6,0,0,3,3,0,1,0,0,0,0,62,62
219,15,Jayden Laverde,1,Essendon,10,10,4,4,14,14,8,8,0,0,0,0,0,0,0,0,0,0,62,62
220,25,Tom McDonald,1,Melbourne,9,9,5,5,14,14,4,4,2,2,2,2,0,1,1,1,0,6,62,62
221,4,James Harmes,1,Melbourne,6,6,9,9,15,15,2,2,0,0,8,8,0,4,0,0,0,0,62,62
222,34,Jack Graham,1,Richmond,7,7,8,8,15,15,3,3,0,0,4,4,0,0,0,0,0,0,62,62
223,38,Jack Henry,1,Geelong,10,10,6,6,16,16,6,6,1,1,0,0,1,0,0,0,0,0,62,62
