Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,5,Josh Dunkley,1,Western Bulldogs,15,15,23,23,38,38,6,6,0,0,8,8,0,1,2,2,1,13,151,151
2,14,Liam Duggan,1,West Coast,29,29,7,7,36,36,13,13,0,0,2,2,0,0,0,0,0,0,148,148
3,9,Lachie Neale,1,Brisbane Lions,19,19,19,19,38,38,7,7,0,0,4,4,1,0,2,2,0,12,145,145
4,8,Jack Redden,1,West Coast,23,23,14,14,37,37,10,10,0,0,4,4,2,1,0,0,0,0,142,142
5,7,Jack Ziebell,1,North Melbourne,33,33,5,5,38,38,9,9,0,0,1,1,0,0,0,0,0,0,140,140
6,1,Andrew McGrath,1,Essendon,18,18,12,12,30,30,1,1,0,0,12,12,3,0,0,0,1,1,133,133
7,4,Marcus Bontempelli,1,Western Bulldogs,19,19,14,14,33,33,1,1,0,0,6,6,2,0,3,3,1,19,133,133
8,11,Max Gawn,1,Melbourne,20,20,6,6,26,26,10,10,24,24,0,0,3,2,1,1,2,8,131,131
9,3,Andrew Gaff,1,West Coast,23,23,15,15,38,38,10,10,0,0,2,2,0,2,0,0,0,0,131,131
10,17,Jarryd Lyons,1,Brisbane Lions,19,19,16,16,35,35,5,5,0,0,7,7,1,1,0,0,0,0,130,130
11,6,Hugh McCluggage,1,Brisbane Lions,21,21,11,11,32,32,6,6,0,0,4,4,1,0,1,1,2,8,128,128
12,25,Jack Crisp,1,Collingwood,21,21,11,11,32,32,7,7,0,0,5,5,1,1,0,0,0,0,124,124
13,16,David Mundy,1,Fremantle,15,15,13,13,28,28,4,4,0,0,8,8,1,0,1,1,0,6,122,122
14,23,Alex Witherden,1,West Coast,21,21,9,9,30,30,9,9,0,0,4,4,0,1,0,0,0,0,121,121
15,13,Clayton Oliver,1,Melbourne,13,13,17,17,30,30,7,7,0,0,8,8,2,3,0,0,2,2,121,121
16,4,Brodie Grundy,1,Collingwood,11,11,9,9,20,20,3,3,25,25,7,7,4,3,2,2,0,12,120,120
17,4,Brandon Ellis,1,Gold Coast,19,19,8,8,27,27,14,14,0,0,1,1,1,0,0,0,0,0,120,120
18,25,Toby Nankervis,1,Richmond,8,8,14,14,22,22,3,3,40,40,6,6,0,2,0,0,0,0,119,119
19,18,Sam Walsh,1,Carlton,12,12,17,17,29,29,5,5,0,0,6,6,3,0,1,1,0,6,118,118
20,25,Tom McDonald,1,Melbourne,18,18,4,4,22,22,10,10,2,2,1,1,3,0,2,2,2,14,115,115
21,3,Joe Daniher,1,Brisbane Lions,21,21,4,4,25,25,8,8,6,6,3,3,1,4,2,2,1,13,115,115
22,9,Jack Steele,1,St Kilda,9,9,17,17,26,26,7,7,0,0,9,9,0,1,0,0,0,0,115,115
23,11,Jackson Macrae,1,Western Bulldogs,16,16,19,19,35,35,4,4,0,0,4,4,1,0,0,0,0,0,115,115
24,44,Tom Stewart,1,Geelong,20,20,10,10,30,30,11,11,0,0,1,1,0,1,0,0,0,0,114,114
25,13,Luke Ryan,1,Fremantle,21,21,3,3,24,24,10,10,0,0,3,3,2,0,0,0,0,0,113,113
26,3,Christian Salem,1,Melbourne,22,22,8,8,30,30,7,7,0,0,2,2,1,0,0,0,0,0,112,112
27,33,Darcy Byrne-Jones,1,Port Adelaide,19,19,5,5,24,24,9,9,0,0,4,4,1,0,0,0,0,0,111,111
28,10,Daniel Rich,1,Brisbane Lions,28,28,3,3,31,31,6,6,0,0,1,1,0,1,0,0,2,2,111,111
29,8,Andrew Brayshaw,1,Fremantle,18,18,15,15,33,33,4,4,0,0,4,4,2,1,0,0,0,0,111,111
30,15,Karl Amon,1,Port Adelaide,23,23,5,5,28,28,8,8,0,0,1,1,0,1,1,1,0,6,110,110
31,29,Rory Laird,1,Adelaide,11,11,18,18,29,29,4,4,0,0,7,7,1,0,0,0,0,0,110,110
32,8,Jack Riewoldt,1,Richmond,12,12,5,5,17,17,8,8,0,0,2,2,1,1,5,5,3,33,109,109
33,10,Jaeger O'Meara,1,Hawthorn,13,13,14,14,27,27,7,7,0,0,6,6,0,1,0,0,0,0,109,109
34,15,Dayne Zorko,1,Brisbane Lions,19,19,7,7,26,26,5,5,0,0,6,6,1,1,0,0,0,0,108,108
35,31,Bailey Dale,1,Western Bulldogs,22,22,5,5,27,27,9,9,0,0,1,1,1,0,0,0,0,0,108,108
36,11,Lincoln McCarthy,1,Brisbane Lions,7,7,12,12,19,19,4,4,0,0,11,11,2,3,2,2,1,13,107,107
