Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
33,8,Callan Ward,1,GWS Giants,10,10,15,15,25,25,3,3,0,0,8,8,0,0,1,1,0,6,107,107
34,14,Tim Taranto,1,GWS Giants,14,14,18,18,32,32,4,4,0,0,4,4,1,0,0,0,0,0,107,107
35,26,Liam Shiels,1,Hawthorn,17,17,7,7,24,24,7,7,0,0,5,5,0,2,1,1,0,6,106,106
36,15,Sam Docherty,1,Carlton,12,12,15,15,27,27,4,4,0,0,6,6,4,0,0,0,0,0,106,106
37,11,Max Gawn,1,Melbourne,9,9,6,6,15,15,3,3,44,44,4,4,3,2,0,0,0,0,105,105
38,24,James Cousins,1,Hawthorn,8,8,15,15,23,23,4,4,0,0,6,6,1,0,2,2,2,14,105,105
39,7,Isaac Smith,1,Geelong,20,20,7,7,27,27,11,11,0,0,0,0,0,1,0,0,1,1,105,105
40,4,Dustin Martin,1,Richmond,16,16,12,12,28,28,1,1,0,0,1,1,0,0,4,4,2,26,105,105
41,3,Andrew Gaff,1,West Coast,19,19,11,11,30,30,7,7,0,0,2,2,0,1,0,0,0,0,105,105
42,2,Ben Keays,1,Adelaide,16,16,16,16,32,32,5,5,0,0,3,3,0,1,0,0,1,1,105,105
43,23,Jesse Hogan,1,GWS Giants,12,12,4,4,16,16,9,9,0,0,2,2,3,1,4,4,1,25,104,104
44,22,Todd Goldstein,1,North Melbourne,9,9,10,10,19,19,6,6,28,28,1,1,1,0,1,1,0,6,104,104
45,27,Justin McInerney,1,Sydney,17,17,7,7,24,24,7,7,0,0,4,4,1,0,0,0,1,1,104,104
46,11,Jackson Macrae,1,Western Bulldogs,18,18,14,14,32,32,2,2,0,0,6,6,1,3,0,0,0,0,104,104
47,4,Marcus Bontempelli,1,Western Bulldogs,16,16,10,10,26,26,4,4,0,0,3,3,2,1,2,2,0,12,103,103
48,9,Patrick Cripps,1,Carlton,9,9,18,18,27,27,2,2,0,0,10,10,3,3,0,0,0,0,103,103
49,43,Aaron Hall,1,North Melbourne,17,17,11,11,28,28,6,6,0,0,3,3,0,0,0,0,0,0,103,103
50,7,Nathan Fyfe,1,Fremantle,16,16,12,12,28,28,6,6,0,0,3,3,0,0,0,0,1,1,103,103
Totals,,,50,,748,15,616,12.3,1364,27.3,288,5.8,169,3.4,271,5.4,72,47,32,0.6,22,214,5738,114.8
51,8,Jack Redden,1,West Coast,6,6,20,20,26,26,7,7,0,0,7,7,1,2,0,0,0,0,102,102
52,15,Jayden Short,1,Richmond,19,19,8,8,27,27,9,9,0,0,1,1,0,1,0,0,0,0,101,101
53,35,Josh Rotham,1,West Coast,18,18,6,6,24,24,10,10,0,0,1,1,0,0,0,0,0,0,100,100
54,10,Ben Cunnington,1,North Melbourne,12,12,25,25,37,37,2,2,0,0,3,3,2,2,0,0,0,0,100,100
55,15,Jack Billings,1,St Kilda,12,12,8,8,20,20,9,9,0,0,5,5,0,0,0,0,0,0,99,99
56,20,Matthew Taberner,1,Fremantle,13,13,3,3,16,16,7,7,0,0,1,1,1,0,4,4,3,27,98,98
57,38,Peter Ladhams,1,Port Adelaide,14,14,4,4,18,18,3,3,37,37,3,3,2,4,0,0,0,0,98,98
58,15,Karl Amon,1,Port Adelaide,14,14,7,7,21,21,6,6,0,0,4,4,2,0,1,1,0,6,98,98
59,11,Tim Kelly,1,West Coast,13,13,18,18,31,31,3,3,0,0,3,3,2,0,0,0,0,0,98,98
60,16,Chris Mayne,1,Collingwood,11,11,13,13,24,24,7,7,0,0,4,4,1,0,0,0,0,0,97,97
61,25,Jack Crisp,1,Collingwood,8,8,16,16,24,24,4,4,0,0,8,8,0,1,0,0,0,0,97,97
62,27,Mason Redman,1,Essendon,14,14,10,10,24,24,4,4,0,0,4,4,1,0,1,1,0,6,97,97
63,35,Edward Curnow,1,Carlton,18,18,9,9,27,27,4,4,0,0,4,4,0,1,0,0,0,0,97,97
64,21,Dyson Heppell,1,Essendon,16,16,11,11,27,27,9,9,0,0,0,0,0,0,0,0,0,0,97,97
65,14,Jordan Ridley,1,Essendon,17,17,10,10,27,27,7,7,0,0,2,2,0,1,0,0,0,0,97,97
66,20,Jeremy McGovern,1,West Coast,16,16,6,6,22,22,10,10,0,0,1,1,2,0,0,0,0,0,96,96
67,8,Lachie Fogarty,1,Carlton,14,14,9,9,23,23,4,4,0,0,6,6,3,1,0,0,0,0,96,96
68,5,Mitch Robinson,1,Brisbane Lions,19,19,8,8,27,27,8,8,0,0,0,0,2,1,0,0,0,0,96,96
69,2,Zach Tuohy,1,Geelong,19,19,12,12,31,31,6,6,0,0,0,0,0,1,0,0,0,0,96,96
70,2,Jake Waterman,1,West Coast,14,14,3,3,17,17,12,12,0,0,0,0,1,1,2,2,1,13,95,95
71,27,Jack Darling,1,West Coast,11,11,4,4,15,15,8,8,1,1,1,1,1,3,5,5,2,32,94,94
72,14,Jack Scrimshaw,1,Hawthorn,13,13,7,7,20,20,6,6,0,0,4,4,1,0,1,1,0,6,94,94
73,3,Christian Salem,1,Melbourne,15,15,14,14,29,29,4,4,0,0,3,3,0,1,0,0,0,0,94,94
74,25,Daniel McStay,1,Brisbane Lions,9,9,5,5,14,14,8,8,0,0,2,2,0,0,4,4,0,24,93,93
75,15,Ed Langdon,1,Melbourne,13,13,11,11,24,24,6,6,0,0,2,2,0,0,1,1,0,6,93,93
76,22,Steele Sidebottom,1,Collingwood,13,13,12,12,25,25,2,2,0,0,6,6,0,0,0,0,0,0,93,93
77,24,David Swallow,1,Gold Coast,13,13,16,16,29,29,2,2,0,0,4,4,0,0,0,0,0,0,93,93
78,35,Caleb Daniel,1,Western Bulldogs,13,13,13,13,26,26,5,5,0,0,3,3,0,0,0,0,0,0,92,92
79,6,Lachie Whitfield,1,GWS Giants,17,17,7,7,24,24,7,7,0,0,2,2,0,1,0,0,0,0,91,91
80,7,Josh Daicos,1,Collingwood,11,11,17,17,28,28,1,1,0,0,5,5,1,0,0,0,0,0,91,91
81,44,Jake Lloyd,1,Sydney,18,18,10,10,28,28,3,3,0,0,2,2,0,0,0,0,0,0,91,91
82,38,Daniel Lloyd,1,GWS Giants,11,11,4,4,15,15,7,7,0,0,5,5,1,0,1,1,1,7,90,90
83,25,Tom McDonald,1,Melbourne,11,11,7,7,18,18,5,5,1,1,3,3,2,2,3,3,1,19,90,90
84,6,Taylor Garner,1,North Melbourne,11,11,2,2,13,13,5,5,0,0,4,4,2,0,3,3,1,19,89,89
85,37,Brayden Maynard,1,Collingwood,19,19,10,10,29,29,4,4,0,0,2,2,1,3,0,0,0,0,89,89
86,34,Jack Graham,1,Richmond,7,7,16,16,23,23,3,3,0,0,7,7,1,1,0,0,0,0,88,88
87,44,Tom Stewart,1,Geelong,17,17,6,6,23,23,4,4,0,0,3,3,1,0,0,0,0,0,88,88
88,12,Zaine Cordy,1,Western Bulldogs,13,13,6,6,19,19,9,9,0,0,2,2,1,0,0,0,0,0,87,87
89,9,Luke Davies-Uniacke,1,North Melbourne,8,8,16,16,24,24,4,4,0,0,3,3,0,0,1,1,1,7,87,87
90,9,Nick Naitanui,1,West Coast,7,7,6,6,13,13,4,4,31,31,3,3,3,2,0,0,1,1,86,86
91,28,Tim Membrey,1,St Kilda,11,11,2,2,13,13,10,10,0,0,2,2,0,1,2,2,2,14,86,86
92,11,Jason Castagna,1,Richmond,8,8,8,8,16,16,8,8,0,0,4,4,0,0,1,1,0,6,86,86
93,40,Will Snelling,1,Essendon,8,8,10,10,18,18,4,4,0,0,7,7,2,0,0,0,0,0,86,86
94,26,Riley Collier-Dawkins,1,Richmond,12,12,6,6,18,18,1,1,0,0,7,7,1,2,2,2,0,12,86,86
95,7,Jack Ziebell,1,North Melbourne,17,17,2,2,19,19,6,6,0,0,3,3,1,0,0,0,0,0,86,86
96,37,Brandon Starcevich,1,Brisbane Lions,15,15,5,5,20,20,10,10,0,0,1,1,0,1,0,0,0,0,86,86
97,10,Daniel Rich,1,Brisbane Lions,21,21,4,4,25,25,5,5,0,0,0,0,0,0,0,0,0,0,86,86
98,6,Sebastian Ross,1,St Kilda,11,11,15,15,26,26,4,4,0,0,3,3,1,1,0,0,1,1,86,86
99,5,Adam Cerra,1,Fremantle,14,14,14,14,28,28,4,4,0,0,0,0,1,1,1,1,0,6,86,86
100,45,Sam Wicks,1,Sydney,10,10,6,6,16,16,4,4,0,0,7,7,1,0,0,0,2,2,85,85
Totals,,,50,,664,13.3,467,9.3,1131,22.6,284,5.7,70,1.4,157,3.1,42,35,33,0.7,16,214,4627,92.5
101,25,Lachie Henderson,1,Geelong,12,12,5,5,17,17,10,10,0,0,2,2,1,0,0,0,0,0,85,85
102,24,Nic Newman,1,Carlton,14,14,6,6,20,20,4,4,0,0,5,5,2,1,0,0,0,0,85,85
103,4,Shaun Higgins,1,Geelong,10,10,10,10,20,20,5,5,0,0,5,5,0,1,0,0,3,3,85,85
104,12,Tom Green,1,GWS Giants,9,9,15,15,24,24,2,2,0,0,4,4,0,0,1,1,0,6,85,85
105,1,Adam Treloar,1,Western Bulldogs,13,13,13,13,26,26,4,4,0,0,3,3,1,2,0,0,1,1,85,85
106,30,Alex Neal-Bullen,1,Melbourne,10,10,1,1,11,11,7,7,0,0,5,5,1,1,2,2,1,13,84,84
107,4,Brodie Grundy,1,Collingwood,8,8,9,9,17,17,2,2,27,27,3,3,3,2,0,0,0,0,84,84
108,34,Bailey Williams,1,Western Bulldogs,10,10,8,8,18,18,6,6,0,0,5,5,0,0,0,0,0,0,84,84
109,4,James Harmes,1,Melbourne,9,9,10,10,19,19,3,3,0,0,7,7,3,1,0,0,0,0,84,84
110,9,Rory Sloane,1,Adelaide,9,9,13,13,22,22,4,4,0,0,6,6,1,2,0,0,0,0,84,84
111,12,Josh P. Kennedy,1,Sydney,6,6,17,17,23,23,2,2,0,0,6,6,2,0,0,0,0,0,84,84
112,26,Luke Parker,1,Sydney,6,6,19,19,25,25,2,2,0,0,5,5,2,0,0,0,0,0,84,84
113,15,Noah Anderson,1,Gold Coast,9,9,17,17,26,26,5,5,0,0,2,2,0,0,0,0,0,0,84,84
114,3,Tom Mitchell,1,Hawthorn,13,13,15,15,28,28,3,3,0,0,3,3,0,2,0,0,0,0,84,84
115,12,Max King,1,St Kilda,9,9,3,3,12,12,10,10,1,1,2,2,0,0,1,1,5,11,83,83
116,30,Eric Hipwood,1,Brisbane Lions,8,8,8,8,16,16,7,7,0,0,2,2,0,0,2,2,2,14,83,83
117,15,Taylor Duryea,1,Western Bulldogs,12,12,8,8,20,20,6,6,0,0,4,4,3,2,0,0,0,0,83,83
118,10,Angus Brayshaw,1,Melbourne,12,12,14,14,26,26,6,6,0,0,1,1,0,1,0,0,0,0,83,83
119,33,Aaron Naughton,1,Western Bulldogs,10,10,1,1,11,11,5,5,0,0,2,2,3,0,4,4,0,24,82,82
120,31,Harris Andrews,1,Brisbane Lions,13,13,4,4,17,17,11,11,0,0,1,1,1,1,0,0,0,0,82,82
121,36,Brennan Cox,1,Fremantle,12,12,7,7,19,19,9,9,0,0,1,1,1,0,0,0,0,0,82,82
122,42,Adam Saad,1,Carlton,19,19,2,2,21,21,2,2,0,0,4,4,2,1,0,0,0,0,82,82
123,14,Bachar Houli,1,Richmond,8,8,13,13,21,21,5,5,0,0,5,5,0,1,0,0,0,0,82,82
124,4,Dom Sheed,1,West Coast,14,14,9,9,23,23,6,6,0,0,2,2,1,2,0,0,1,1,82,82
125,24,Marcus Adams,1,Brisbane Lions,12,12,7,7,19,19,7,7,0,0,2,2,2,0,0,0,0,0,81,81
126,31,Tom Hickey,1,Sydney,11,11,8,8,19,19,3,3,18,18,3,3,1,3,0,0,1,1,81,81
127,13,Isaac Cumming,1,GWS Giants,13,13,7,7,20,20,4,4,0,0,4,4,0,0,0,0,0,0,81,81
128,11,Hunter Clark,1,St Kilda,11,11,5,5,16,16,2,2,0,0,8,8,1,1,0,0,1,1,80,80
129,8,James Rowbottom,1,Sydney,10,10,8,8,18,18,2,2,0,0,7,7,0,0,0,0,0,0,80,80
130,29,George Hewett,1,Sydney,5,5,15,15,20,20,5,5,0,0,5,5,0,0,0,0,0,0,80,80
131,24,Dane Rampe,1,Sydney,16,16,4,4,20,20,10,10,0,0,0,0,0,2,0,0,0,0,80,80
132,10,Scott Pendlebury,1,Collingwood,11,11,12,12,23,23,2,2,0,0,4,4,0,0,0,0,1,1,80,80
133,33,Darcy Byrne-Jones,1,Port Adelaide,14,14,10,10,24,24,3,3,0,0,2,2,1,0,0,0,0,0,80,80
134,11,Paul Seedsman,1,Adelaide,10,10,12,12,22,22,5,5,0,0,3,3,1,1,0,0,0,0,79,79
135,31,Bailey Dale,1,Western Bulldogs,14,14,9,9,23,23,3,3,0,0,2,2,2,0,0,0,0,0,79,79
136,6,Bailey Smith,1,Western Bulldogs,12,12,13,13,25,25,0,0,0,0,4,4,1,0,0,0,0,0,79,79
137,9,Blake Acres,1,Fremantle,12,12,6,6,18,18,8,8,0,0,3,3,0,2,0,0,0,0,78,78
138,11,James Aish,1,Fremantle,11,11,8,8,19,19,4,4,0,0,4,4,0,0,0,0,1,1,78,78
139,27,Sam Menegola,1,Geelong,11,11,10,10,21,21,6,6,0,0,0,0,1,0,1,1,0,6,78,78
140,26,Harry Schoenberg,1,Adelaide,12,12,9,9,21,21,5,5,0,0,1,1,0,1,1,1,2,8,78,78
141,20,Chad Wingard,1,Hawthorn,12,12,9,9,21,21,2,2,0,0,2,2,1,1,2,2,0,12,78,78
142,5,Christian Petracca,1,Melbourne,18,18,9,9,27,27,5,5,0,0,0,0,0,3,0,0,0,0,78,78
143,23,Jack Bytel,1,St Kilda,8,8,8,8,16,16,3,3,0,0,7,7,0,0,0,0,0,0,77,77
144,2,Griffin Logue,1,Fremantle,9,9,7,7,16,16,5,5,0,0,6,6,0,1,0,0,0,0,77,77
145,8,Bradley Hill,1,St Kilda,11,11,7,7,18,18,3,3,0,0,6,6,0,1,0,0,0,0,77,77
146,9,Will Hayward,1,Sydney,7,7,6,6,13,13,7,7,0,0,7,7,0,2,0,0,0,0,76,76
147,11,Lincoln McCarthy,1,Brisbane Lions,9,9,4,4,13,13,5,5,0,0,4,4,1,1,2,2,0,12,76,76
148,23,Gary Rohan,1,Geelong,11,11,2,2,13,13,6,6,0,0,2,2,1,0,2,2,0,12,76,76
149,18,Darcy Tucker,1,Fremantle,11,11,6,6,17,17,5,5,0,0,4,4,0,0,0,0,0,0,76,76
150,35,Nathan Broad,1,Richmond,11,11,8,8,19,19,6,6,0,0,2,2,1,0,0,0,0,0,76,76
Totals,,,50,,547,10.9,436,8.7,983,19.7,242,4.8,46,0.9,177,3.5,41,39,18,0.4,19,127,4044,80.9
151,21,Tom Phillips,1,Hawthorn,11,11,8,8,19,19,7,7,0,0,2,2,0,1,0,0,1,1,76,76
152,39,Tom Doedee,1,Adelaide,11,11,9,9,20,20,7,7,0,0,1,1,0,0,0,0,0,0,76,76
153,36,Rhys Mathieson,1,Brisbane Lions,11,11,9,9,20,20,6,6,0,0,3,3,1,2,0,0,0,0,76,76
154,33,Brodie Smith,1,Adelaide,17,17,5,5,22,22,5,5,0,0,0,0,0,0,0,0,0,0,76,76
155,31,James Rowe,1,Adelaide,10,10,12,12,22,22,4,4,0,0,1,1,0,0,1,1,0,6,76,76
156,35,Matt Guelfi,1,Essendon,10,10,3,3,13,13,8,8,0,0,4,4,1,1,0,0,1,1,75,75
157,13,Jack Lukosius,1,Gold Coast,16,16,2,2,18,18,7,7,0,0,1,1,0,1,0,0,1,1,75,75
158,14,Lachie Weller,1,Gold Coast,10,10,10,10,20,20,4,4,0,0,3,3,1,0,0,0,0,0,75,75
159,17,Oleg Markov,1,Gold Coast,11,11,8,8,19,19,4,4,0,0,3,3,0,0,0,0,1,1,74,74
160,43,Will Setterfield,1,Carlton,13,13,6,6,19,19,4,4,0,0,4,4,3,3,0,0,1,1,74,74
161,33,Zac Bailey,1,Brisbane Lions,11,11,8,8,19,19,4,4,0,0,0,0,0,0,2,2,1,13,74,74
162,7,Harry Cunningham,1,Sydney,12,12,8,8,20,20,3,3,0,0,3,3,1,0,0,0,0,0,74,74
163,1,Hugh Greenwood,1,Gold Coast,8,8,12,12,20,20,2,2,0,0,3,3,2,0,1,1,0,6,74,74
164,19,Cody Weightman,1,Western Bulldogs,9,9,3,3,12,12,3,3,0,0,5,5,0,3,3,3,2,20,73,73
165,26,Josh Battle,1,St Kilda,8,8,6,6,14,14,0,0,0,0,9,9,1,0,0,0,0,0,73,73
166,26,Sam Flanders,1,Gold Coast,6,6,10,10,16,16,4,4,0,0,4,4,1,0,1,1,0,6,73,73
167,5,Brad Sheppard,1,West Coast,9,9,8,8,17,17,3,3,0,0,5,5,1,0,0,0,0,0,73,73
168,4,Toby Greene,1,GWS Giants,15,15,2,2,17,17,4,4,0,0,2,2,0,1,1,1,1,7,73,73
169,1,Nick Vlastuin,1,Richmond,10,10,4,4,14,14,7,7,0,0,4,4,0,1,0,0,0,0,72,72
170,9,Hayden Crozier,1,Western Bulldogs,12,12,6,6,18,18,6,6,0,0,1,1,2,0,0,0,0,0,72,72
171,3,Brandan Parfitt,1,Geelong,8,8,11,11,19,19,0,0,0,0,7,7,1,1,0,0,0,0,72,72
172,8,Sam Frost,1,Hawthorn,10,10,10,10,20,20,7,7,2,2,2,2,0,3,0,0,0,0,72,72
173,16,David Mundy,1,Fremantle,7,7,15,15,22,22,1,1,0,0,5,5,1,3,1,1,0,6,72,72
174,18,Patrick Ryder,1,St Kilda,8,8,0,0,8,8,3,3,35,35,3,3,0,3,0,0,0,0,71,71
175,37,Rory Lobb,1,Fremantle,10,10,2,2,12,12,6,6,5,5,2,2,1,1,1,1,2,8,71,71
176,22,Charlie Dixon,1,Port Adelaide,7,7,5,5,12,12,2,2,14,14,2,2,3,1,2,2,0,12,71,71
177,4,Kyle Langford,1,Essendon,7,7,6,6,13,13,4,4,0,0,5,5,0,0,1,1,0,6,71,71
178,10,Michael Walters,1,Fremantle,7,7,6,6,13,13,6,6,0,0,4,4,0,1,1,1,1,7,71,71
179,19,Josh Walker,1,North Melbourne,10,10,4,4,14,14,8,8,0,0,2,2,1,0,0,0,0,0,71,71
180,3,Joe Daniher,1,Brisbane Lions,9,9,5,5,14,14,3,3,9,9,0,0,2,0,2,2,2,14,71,71
181,46,Oscar McInerney,1,Brisbane Lions,7,7,3,3,10,10,2,2,33,33,1,1,0,0,0,0,0,0,70,70
182,26,Tom Hawkins,1,Geelong,8,8,3,3,11,11,7,7,2,2,2,2,0,1,2,2,0,12,70,70
183,7,Ben McEvoy,1,Hawthorn,6,6,6,6,12,12,3,3,26,26,3,3,2,3,0,0,0,0,70,70
184,17,Esava Ratugolea,1,Geelong,7,7,6,6,13,13,5,5,4,4,4,4,2,0,0,0,0,0,70,70
185,28,Willem Drew,1,Port Adelaide,4,4,10,10,14,14,1,1,0,0,7,7,1,0,1,1,0,6,70,70
186,27,Darcy Gardiner,1,Brisbane Lions,13,13,4,4,17,17,7,7,0,0,1,1,1,1,0,0,0,0,70,70
187,43,Anthony McDonald-Tipungwuti,1,Essendon,10,10,7,7,17,17,4,4,0,0,1,1,1,1,2,2,0,12,70,70
188,2,Deven Robertson,1,Brisbane Lions,7,7,11,11,18,18,5,5,0,0,3,3,0,0,0,0,0,0,70,70
189,3,Caleb Serong,1,Fremantle,8,8,11,11,19,19,1,1,0,0,5,5,3,1,0,0,1,1,70,70
190,36,Harry Perryman,1,GWS Giants,10,10,5,5,15,15,4,4,0,0,4,4,1,0,0,0,0,0,69,69
191,16,Luke Brown,1,Adelaide,12,12,4,4,16,16,5,5,0,0,2,2,2,0,0,0,0,0,69,69
192,44,Taylin Duman,1,Fremantle,10,10,8,8,18,18,6,6,0,0,2,2,0,1,0,0,0,0,69,69
193,6,Zachary Williams,1,Carlton,15,15,4,4,19,19,3,3,0,0,2,2,1,1,0,0,1,1,69,69
194,3,Marc Murphy,1,Carlton,11,11,8,8,19,19,3,3,0,0,2,2,0,1,1,1,0,6,69,69
195,4,Jarman Impey,1,Hawthorn,7,7,13,13,20,20,4,4,0,0,2,2,2,0,0,0,0,0,69,69
196,10,Jaeger O'Meara,1,Hawthorn,8,8,14,14,22,22,3,3,0,0,5,5,0,4,0,0,0,0,69,69
197,16,Dan Butler,1,St Kilda,7,7,2,2,9,9,2,2,0,0,7,7,2,0,1,1,1,7,68,68
198,14,Darcy Cameron,1,Collingwood,7,7,6,6,13,13,5,5,7,7,3,3,1,2,1,1,0,6,68,68
199,9,Robert Gray,1,Port Adelaide,7,7,6,6,13,13,1,1,0,0,7,7,1,1,1,1,0,6,68,68
200,29,Jayden Hunt,1,Melbourne,8,8,6,6,14,14,1,1,0,0,5,5,3,0,1,1,0,6,68,68
Totals,,,50,,475,9.5,340,6.8,815,16.3,204,4.1,137,2.7,158,3.2,46,43,27,0.5,17,179,3582,71.6
201,2,Sam Powell-Pepper,1,Port Adelaide,12,12,8,8,20,20,3,3,0,0,2,2,1,3,1,1,1,7,68,68
202,38,Lachlan Sholl,1,Adelaide,9,9,15,15,24,24,3,3,0,0,1,1,1,1,0,0,0,0,68,68
203,39,Jason Johannisen,1,Western Bulldogs,8,8,4,4,12,12,4,4,0,0,4,4,1,2,2,2,0,12,67,67
204,19,Mitchell Georgiades,1,Port Adelaide,9,9,4,4,13,13,8,8,0,0,1,1,0,3,2,2,1,13,67,67
205,11,David Zaharakis,1,Essendon,6,6,10,10,16,16,4,4,0,0,4,4,0,0,0,0,1,1,67,67
206,10,Jarrod Brander,1,West Coast,14,14,5,5,19,19,4,4,0,0,0,0,1,0,0,0,2,2,67,67
207,7,Zach Merrett,1,Essendon,10,10,12,12,22,22,0,0,0,0,4,4,2,2,0,0,1,1,67,67
208,4,Brandon Ellis,1,Gold Coast,11,11,12,12,23,23,6,6,0,0,1,1,0,4,0,0,0,0,67,67
209,23,Shane McAdam,1,Adelaide,7,7,3,3,10,10,5,5,0,0,1,1,0,0,3,3,2,20,66,66
210,2,Dylan Grimes,1,Richmond,8,8,7,7,15,15,5,5,0,0,3,3,1,0,0,0,0,0,66,66
211,26,Tarryn Thomas,1,North Melbourne,12,12,6,6,18,18,2,2,0,0,1,1,0,0,1,1,2,8,66,66
212,30,Tom Atkins,1,Geelong,9,9,14,14,23,23,1,1,0,0,2,2,0,0,0,0,0,0,66,66
213,28,Thomas Cole,1,West Coast,11,11,3,3,14,14,4,4,0,0,3,3,2,0,0,0,0,0,65,65
214,34,Andrew Phillips,1,Essendon,3,3,3,3,6,6,1,1,20,20,5,5,0,0,1,1,0,6,64,64
215,12,Oscar Allen,1,West Coast,7,7,4,4,11,11,4,4,0,0,1,1,1,0,3,3,0,18,64,64
216,45,Brad Close,1,Geelong,6,6,6,6,12,12,1,1,0,0,4,4,2,0,2,2,1,13,64,64
217,5,James Worpel,1,Hawthorn,9,9,7,7,16,16,0,0,0,0,6,6,1,1,0,0,1,1,64,64
218,10,Harry McKay,1,Carlton,7,7,1,1,8,8,4,4,0,0,2,2,2,0,3,3,0,18,63,63
219,23,Charlie Cameron,1,Brisbane Lions,7,7,2,2,9,9,5,5,0,0,1,1,1,0,3,3,0,18,63,63
220,44,Cameron Zurhaar,1,North Melbourne,6,6,3,3,9,9,2,2,0,0,2,2,2,1,4,4,2,26,63,63
221,24,Josh Thomas,1,Collingwood,8,8,5,5,13,13,4,4,0,0,4,4,1,0,0,0,0,0,63,63
222,10,Charlie Ballard,1,Gold Coast,11,11,4,4,15,15,6,6,0,0,1,1,0,0,0,0,0,0,63,63
223,14,Joel Selwood,1,Geelong,10,10,9,9,19,19,2,2,0,0,3,3,0,1,0,0,0,0,63,63
