Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,18,Sam Walsh,1,Carlton,23,23,16,16,39,39,9,9,0,0,5,5,0,0,1,1,1,7,155,155
2,9,Jack Steele,1,St Kilda,15,15,22,22,37,37,8,8,0,0,7,7,2,0,1,1,0,6,149,149
3,3,Tom Mitchell,1,Hawthorn,22,22,17,17,39,39,6,6,0,0,6,6,1,2,1,1,1,7,144,144
4,16,Oliver Wines,1,Port Adelaide,22,22,14,14,36,36,5,5,0,0,5,5,4,0,1,1,1,7,140,140
5,43,Aaron Hall,1,North Melbourne,28,28,3,3,31,31,14,14,0,0,1,1,0,0,0,0,0,0,136,136
6,15,Karl Amon,1,Port Adelaide,14,14,12,12,26,26,7,7,0,0,10,10,0,3,2,2,1,13,131,131
7,27,Sam Menegola,1,Geelong,24,24,6,6,30,30,9,9,0,0,3,3,2,1,1,1,1,7,129,129
8,2,Ben Keays,1,Adelaide,17,17,13,13,30,30,6,6,0,0,6,6,0,1,2,2,0,12,128,128
9,3,Darcy Parish,1,Essendon,17,17,17,17,34,34,6,6,0,0,6,6,1,0,0,0,0,0,128,128
10,26,Tarryn Thomas,1,North Melbourne,16,16,7,7,23,23,9,9,0,0,7,7,3,0,1,1,0,6,126,126
11,13,Clayton Oliver,1,Melbourne,19,19,16,16,35,35,6,6,0,0,6,6,1,2,0,0,0,0,126,126
12,5,Brad Crouch,1,St Kilda,21,21,15,15,36,36,1,1,0,0,9,9,5,4,0,0,1,1,126,126
13,37,Jeremy Sharp,1,Gold Coast,24,24,6,6,30,30,10,10,0,0,2,2,1,0,0,0,0,0,123,123
14,19,Rowan Marshall,1,St Kilda,14,14,5,5,19,19,6,6,16,16,5,5,2,0,2,2,2,14,122,122
15,29,Rory Laird,1,Adelaide,15,15,19,19,34,34,8,8,0,0,4,4,2,1,0,0,0,0,122,122
