Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,34,Jordan Dawson,1,Sydney,24,24,9,9,33,33,16,16,0,0,3,3,1,0,1,1,1,7,158,158
2,2,Ben Keays,1,Adelaide,20,20,18,18,38,38,4,4,0,0,6,6,3,1,2,2,0,12,144,144
3,29,Rory Laird,1,Adelaide,14,14,26,26,40,40,4,4,0,0,8,8,2,0,0,0,0,0,140,140
4,11,Max Gawn,1,Melbourne,17,17,8,8,25,25,6,6,39,39,3,3,0,1,1,1,0,6,139,139
5,9,Jack Steele,1,St Kilda,17,17,19,19,36,36,7,7,0,0,6,6,5,2,0,0,1,1,134,134
6,11,Touk Miller,1,Gold Coast,14,14,23,23,37,37,3,3,0,0,9,9,2,1,0,0,1,1,133,133
7,13,Clayton Oliver,1,Melbourne,17,17,20,20,37,37,2,2,0,0,7,7,4,3,2,2,1,13,133,133
8,16,Oliver Wines,1,Port Adelaide,14,14,20,20,34,34,2,2,0,0,9,9,1,1,1,1,0,6,128,128
9,43,Aaron Hall,1,North Melbourne,28,28,9,9,37,37,5,5,0,0,3,3,1,1,0,0,0,0,127,127
10,10,Travis Boak,1,Port Adelaide,18,18,13,13,31,31,5,5,0,0,4,4,0,0,2,2,3,15,126,126
11,17,Jarryd Lyons,1,Brisbane Lions,11,11,8,8,19,19,5,5,0,0,14,14,2,1,1,1,0,6,125,125
12,13,Taylor Adams,1,Collingwood,19,19,12,12,31,31,6,6,0,0,6,6,2,0,0,0,0,0,125,125
13,26,Tarryn Thomas,1,North Melbourne,15,15,11,11,26,26,5,5,0,0,7,7,3,0,1,1,1,7,120,120
14,9,Nick Naitanui,1,West Coast,9,9,15,15,24,24,1,1,53,53,2,2,4,2,0,0,0,0,119,119
15,11,Jackson Macrae,1,Western Bulldogs,16,16,13,13,29,29,8,8,0,0,6,6,0,1,0,0,0,0,119,119
16,27,Justin McInerney,1,Sydney,22,22,7,7,29,29,13,13,0,0,0,0,0,0,0,0,0,0,119,119
17,3,Tom Mitchell,1,Hawthorn,14,14,22,22,36,36,6,6,0,0,5,5,0,2,0,0,0,0,118,118
18,19,Rowan Marshall,1,St Kilda,12,12,9,9,21,21,5,5,13,13,7,7,3,3,2,2,1,13,117,117
19,10,Daniel Rich,1,Brisbane Lions,24,24,5,5,29,29,6,6,0,0,2,2,2,0,1,1,1,7,117,117
20,10,Jaeger O'Meara,1,Hawthorn,20,20,16,16,36,36,7,7,0,0,1,1,1,1,0,0,2,2,117,117
21,25,Lachie Henderson,1,Geelong,21,21,3,3,24,24,15,15,0,0,1,1,1,1,0,0,0,0,116,116
22,35,Edward Curnow,1,Carlton,16,16,9,9,25,25,8,8,0,0,2,2,0,2,4,4,0,24,116,116
23,20,Chad Wingard,1,Hawthorn,15,15,15,15,30,30,3,3,0,0,5,5,2,1,2,2,1,13,116,116
24,3,Caleb Serong,1,Fremantle,15,15,20,20,35,35,7,7,0,0,2,2,1,0,0,0,1,1,116,116
25,44,Jake Lloyd,1,Sydney,22,22,14,14,36,36,8,8,0,0,0,0,1,1,0,0,0,0,116,116
26,14,Joel Selwood,1,Geelong,17,17,11,11,28,28,4,4,0,0,6,6,5,2,1,1,0,6,114,114
27,31,Tom Hickey,1,Sydney,9,9,9,9,18,18,2,2,24,24,7,7,4,0,1,1,0,6,113,113
28,15,Dayne Zorko,1,Brisbane Lions,15,15,12,12,27,27,3,3,0,0,8,8,0,1,1,1,0,6,113,113
29,5,Jamie Elliott,1,Collingwood,15,15,3,3,18,18,8,8,0,0,4,4,1,2,4,4,1,25,111,111
30,5,Devon Smith,1,Essendon,14,14,9,9,23,23,7,7,0,0,4,4,0,0,2,2,2,14,111,111
31,24,Nic Newman,1,Carlton,21,21,6,6,27,27,9,9,0,0,3,3,2,2,0,0,0,0,110,110
32,8,Callan Ward,1,GWS Giants,15,15,13,13,28,28,2,2,0,0,5,5,3,1,2,2,1,13,110,110
33,9,Lachie Neale,1,Brisbane Lions,12,12,17,17,29,29,1,1,0,0,8,8,4,2,1,1,1,7,110,110
34,29,Cameron Guthrie,1,Geelong,16,16,14,14,30,30,8,8,0,0,2,2,2,0,0,0,0,0,110,110
35,23,Lance Franklin,1,Sydney,9,9,4,4,13,13,7,7,0,0,5,5,1,2,6,6,2,38,109,109
36,2,Jordan de Goey,1,Collingwood,16,16,7,7,23,23,8,8,0,0,4,4,0,0,1,1,1,7,109,109
37,7,Lachlan Hunter,1,Western Bulldogs,17,17,5,5,22,22,10,10,0,0,3,3,0,1,1,1,2,8,108,108
38,26,Harry Schoenberg,1,Adelaide,11,11,13,13,24,24,4,4,0,0,8,8,1,1,1,1,1,7,108,108
39,3,Christian Salem,1,Melbourne,16,16,11,11,27,27,9,9,0,0,4,4,0,2,0,0,0,0,107,107
40,7,Isaac Smith,1,Geelong,20,20,4,4,24,24,11,11,0,0,1,1,1,0,0,0,0,0,106,106
41,18,Sam Walsh,1,Carlton,9,9,20,20,29,29,8,8,0,0,3,3,1,0,0,0,1,1,105,105
42,6,Elliot Yeo,1,West Coast,18,18,12,12,30,30,1,1,0,0,6,6,1,1,0,0,2,2,105,105
43,13,Luke Shuey,1,West Coast,22,22,13,13,35,35,2,2,0,0,1,1,3,0,0,0,0,0,105,105
44,21,Errol Gulden,1,Sydney,16,16,3,3,19,19,9,9,0,0,4,4,1,0,1,1,0,6,104,104
