Pos,Num,Player,MT,Team,K,Avg,H,Avg,D,Avg,M,Avg,HO,Avg,T,Avg,FF,FA,G,Avg,B,SC,Rat,Avg
1,3,Andrew Gaff,1,West Coast,25,25,11,11,36,36,13,13,0,0,4,4,2,0,0,0,0,0,154,154
2,29,Cameron Guthrie,1,Geelong,20,20,23,23,43,43,11,11,0,0,3,3,1,0,0,0,1,1,153,153
3,17,Josh Bruce,1,Western Bulldogs,15,15,6,6,21,21,10,10,0,0,1,1,2,1,10,10,2,62,152,152
4,4,Brodie Grundy,1,Collingwood,11,11,17,17,28,28,5,5,54,54,6,6,0,3,0,0,1,1,152,152
5,17,Jarryd Lyons,1,Brisbane Lions,20,20,9,9,29,29,8,8,0,0,10,10,0,0,0,0,0,0,142,142
6,7,Jack Ziebell,1,North Melbourne,27,27,6,6,33,33,11,11,0,0,4,4,0,1,0,0,0,0,139,139
7,10,Harry McKay,1,Carlton,14,14,3,3,17,17,10,10,0,0,3,3,3,1,7,7,5,47,137,137
8,13,Taylor Walker,1,Adelaide,14,14,9,9,23,23,9,9,0,0,3,3,1,1,6,6,3,39,136,136
9,11,Max Gawn,1,Melbourne,17,17,7,7,24,24,9,9,28,28,0,0,1,0,2,2,2,14,135,135
10,15,Dayne Zorko,1,Brisbane Lions,21,21,3,3,24,24,11,11,0,0,8,8,1,1,0,0,1,1,133,133
11,22,Mitchell Duncan,1,Geelong,21,21,16,16,37,37,10,10,0,0,1,1,1,0,0,0,0,0,130,130
12,13,Luke Shuey,1,West Coast,22,22,6,6,28,28,7,7,0,0,6,6,3,0,0,0,1,1,127,127
13,14,Tim Taranto,1,GWS Giants,23,23,9,9,32,32,5,5,0,0,6,6,1,0,0,0,0,0,127,127
14,10,Jaeger O'Meara,1,Hawthorn,17,17,17,17,34,34,8,8,0,0,5,5,1,1,0,0,0,0,127,127
15,1,Hugh Greenwood,1,Gold Coast,16,16,7,7,23,23,2,2,0,0,14,14,4,1,0,0,1,1,126,126
16,9,Patrick Cripps,1,Carlton,15,15,19,19,34,34,6,6,0,0,3,3,6,2,2,2,0,12,125,125
17,9,Jack Steele,1,St Kilda,18,18,17,17,35,35,5,5,0,0,4,4,2,1,1,1,1,7,125,125
18,45,Sam Wicks,1,Sydney,16,16,5,5,21,21,13,13,0,0,3,3,1,2,3,3,2,20,124,124
19,14,Jordan Ridley,1,Essendon,22,22,13,13,35,35,10,10,0,0,2,2,0,2,0,0,0,0,124,124
